unix_time,temperature,humidity,pressure,gas_resistance
1684402212,30.23,45.530,995.05,1268939.0
1684402214,30.23,45.530,995.05,1255858.0
1684402216,30.24,45.530,995.05,1259399.0
1684402218,30.24,45.530,995.13,1258216.0
1684402220,30.24,45.530,995.15,1262959.0
1684402222,30.24,45.530,995.13,1264151.0
1684402225,30.24,45.530,995.05,1253508.0
1684402227,30.23,45.530,995.05,1260583.0
1684402229,30.23,45.530,995.03,1270142.0
1684402231,30.23,45.530,995.05,1259399.0
1684402233,30.22,45.530,995.13,1258216.0
1684402236,30.23,45.530,995.13,1257036.0
1684402238,30.22,45.530,995.05,1260583.0
1684402240,30.22,45.530,995.05,1261770.0
1684402242,30.23,45.530,995.13,1265345.0
1684402244,30.22,45.530,995.13,1259399.0
1684402247,30.22,45.530,995.13,1260583.0
1684402249,30.22,45.530,995.03,1261770.0
1684402251,30.21,45.530,995.13,1264151.0
1684402253,30.21,45.530,995.03,1260583.0
1684402255,30.21,45.530,995.13,1264151.0
1684402258,30.20,45.530,995.05,1253508.0
1684402260,30.20,45.530,995.03,1253508.0
1684402262,30.21,45.530,995.05,1264151.0
1684402264,30.21,45.530,995.05,1258216.0
1684402266,30.21,45.530,995.05,1262959.0
1684402269,30.21,45.530,995.05,1267739.0
1684402271,30.21,45.530,995.15,1266541.0
1684402273,30.21,45.530,995.13,1261770.0
1684402275,30.21,45.530,995.05,1262959.0
1684402277,30.22,45.530,995.15,1262959.0
1684402279,30.22,45.530,995.13,1260583.0
1684402282,30.23,45.530,995.03,1257036.0
1684402284,30.23,45.530,995.05,1264151.0
1684402286,30.23,45.530,995.15,1265345.0
1684402288,30.24,45.530,995.13,1257036.0
1684402290,30.24,45.530,995.17,1261770.0
1684402293,30.23,45.530,995.15,1271347.0
1684402295,30.23,45.530,995.15,1261770.0
1684402297,30.23,45.530,995.15,1258216.0
1684402299,30.23,45.403,995.15,1265345.0
1684402301,30.22,45.403,995.13,1274976.0
1684402304,30.22,45.403,995.13,1260583.0
1684402306,30.22,45.403,995.13,1265345.0
1684402308,30.22,45.403,995.03,1264151.0
1684402310,30.22,45.403,995.13,1264151.0
1684402312,30.22,45.403,995.05,1265345.0
1684402315,30.22,45.403,995.05,1264151.0
1684402317,30.22,45.403,995.15,1260583.0
1684402319,30.21,45.403,995.05,1270142.0
1684402321,30.20,45.403,995.13,1258216.0
1684402323,30.19,45.403,995.15,1265345.0
1684402325,30.19,45.403,995.19,1270142.0
1684402328,30.19,45.403,995.15,1267739.0
1684402330,30.18,45.516,995.05,1273764.0
1684402332,30.18,45.516,995.05,1261770.0
1684402334,30.18,45.516,995.13,1268939.0
1684402336,30.18,45.516,995.13,1264151.0
1684402339,30.18,45.516,995.13,1271347.0
1684402341,30.17,45.516,995.15,1261770.0
1684402343,30.17,45.643,995.17,1270142.0
1684402345,30.17,45.643,995.13,1259399.0
1684402347,30.17,45.643,995.19,1265345.0
1684402350,30.16,45.643,995.13,1270142.0
1684402352,30.16,45.643,995.13,1265345.0
1684402354,30.15,45.643,995.17,1262959.0
1684402356,30.15,45.643,995.17,1265345.0
1684402358,30.15,45.643,995.13,1265345.0
1684402361,30.14,45.643,995.03,1265345.0
1684402363,30.14,45.643,995.13,1266541.0
1684402365,30.14,45.643,995.05,1264151.0
1684402367,30.14,45.643,995.13,1267739.0
1684402369,30.14,45.643,995.13,1262959.0
1684402372,30.14,45.643,995.13,1265345.0
1684402374,30.13,45.643,995.13,1266541.0
1684402376,30.12,45.774,995.03,1265345.0
1684402378,30.12,45.774,995.03,1266541.0
1684402380,30.12,45.774,995.13,1261770.0
1684402383,30.12,45.774,995.05,1265345.0
1684402385,30.11,45.774,995.03,1265345.0
1684402387,30.11,45.774,995.05,1260583.0
1684402389,30.10,45.774,995.05,1270142.0
1684402391,30.10,45.774,995.13,1267739.0
1684402393,30.09,45.774,995.13,1267739.0
1684402396,30.09,45.774,995.05,1267739.0
1684402398,30.09,45.774,995.13,1266541.0
1684402400,30.08,45.874,995.13,1261770.0
1684402402,30.07,45.874,995.13,1266541.0
1684402404,30.07,45.874,995.05,1270142.0
1684402407,30.06,45.874,995.15,1264151.0
1684402409,30.05,45.874,995.15,1265345.0
1684402411,30.05,45.874,995.15,1264151.0
1684402413,30.05,45.874,995.15,1268939.0
1684402415,30.04,45.874,995.15,1265345.0
1684402418,30.04,45.975,995.05,1264151.0
1684402420,30.04,45.975,995.13,1270142.0
1684402422,30.04,45.975,995.15,1268939.0
1684402424,30.03,45.975,995.13,1270142.0
1684402426,30.03,45.975,995.05,1262959.0
1684402429,30.02,45.975,995.13,1264151.0
1684402431,30.02,45.975,995.13,1267739.0
1684402433,30.02,45.975,995.15,1266541.0
1684402435,30.02,46.082,995.15,1265345.0
1684402437,30.01,46.082,995.13,1270142.0
1684402440,30.02,46.082,995.15,1264151.0
1684402442,30.02,46.082,995.13,1272555.0
1684402444,30.02,46.082,995.05,1274976.0
1684402446,30.02,46.082,995.13,1266541.0
1684402448,30.02,46.082,995.05,1272555.0
1684402450,30.03,46.082,995.15,1266541.0
1684402453,30.03,46.082,995.13,1267739.0
1684402455,30.03,46.082,995.15,1272555.0
1684402457,30.03,46.082,995.17,1271347.0
1684402459,30.03,46.082,995.13,1277407.0
1684402461,30.02,46.082,995.15,1271347.0
1684402464,30.02,46.082,995.13,1268939.0
1684402466,30.02,46.082,995.15,1270142.0
1684402468,30.01,46.082,995.17,1270142.0
1684402470,30.01,46.082,995.05,1272555.0
1684402472,30.01,46.082,995.13,1262959.0
1684402475,30.00,46.082,995.03,1266541.0
1684402477,30.00,46.082,995.05,1265345.0
1684402479,30.00,46.082,995.05,1274976.0
1684402481,30.00,46.082,995.15,1267739.0
1684402483,30.00,46.082,995.13,1272555.0
1684402486,30.00,46.082,995.03,1262959.0
1684402488,30.01,46.082,995.01,1257036.0
1684402490,30.01,46.082,995.05,1267739.0
1684402492,30.01,46.082,995.03,1265345.0
1684402494,30.00,46.082,995.03,1267739.0
1684402497,30.01,46.082,995.13,1268939.0
1684402499,30.00,46.082,995.05,1265345.0
1684402501,30.00,46.082,995.03,1268939.0
1684402503,30.00,46.082,995.03,1273764.0
1684402505,30.00,46.082,995.03,1268939.0
1684402507,30.00,46.082,995.03,1265345.0
1684402510,29.99,46.082,995.13,1261770.0
1684402512,29.99,46.082,995.01,1265345.0
1684402514,29.99,46.082,995.05,1265345.0
1684402516,29.98,46.082,995.05,1261770.0
1684402518,29.98,46.082,995.05,1258216.0
1684402521,29.98,46.082,995.05,1273764.0
1684402523,29.98,46.082,995.05,1267739.0
1684402525,29.97,46.082,995.05,1268939.0
1684402527,29.97,46.082,995.03,1265345.0
1684402529,29.97,46.082,995.05,1268939.0
1684402532,29.96,46.082,995.05,1266541.0
1684402534,29.96,46.082,995.13,1272555.0
1684402536,29.95,46.082,995.13,1266541.0
1684402538,29.95,46.082,995.17,1258216.0
1684402540,29.95,46.082,995.17,1257036.0
1684402543,29.94,46.082,995.15,1258216.0
1684402545,29.94,46.184,995.15,1266541.0
1684402547,29.94,46.184,995.15,1265345.0
1684402549,29.93,46.184,995.13,1258216.0
1684402551,29.93,46.184,995.13,1265345.0
1684402554,29.92,46.184,995.13,1274976.0
1684402556,29.92,46.184,995.13,1273764.0
1684402558,29.92,46.184,995.01,1270142.0
1684402560,29.92,46.184,995.13,1268939.0
1684402562,29.92,46.184,995.05,1264151.0
1684402564,29.91,46.184,995.13,1257036.0
1684402567,29.91,46.184,995.13,1271347.0
1684402569,29.90,46.184,995.13,1270142.0
1684402571,29.89,46.184,995.13,1267739.0
1684402573,29.89,46.184,995.03,1270142.0
1684402575,29.89,46.290,995.13,1259399.0
1684402578,29.88,46.290,995.13,1265345.0
1684402580,29.89,46.290,995.15,1268939.0
1684402582,29.88,46.290,995.15,1272555.0
1684402584,29.88,46.290,995.15,1270142.0
1684402586,29.88,46.290,995.13,1273764.0
1684402589,29.87,46.290,995.15,1267739.0
1684402591,29.87,46.290,995.17,1270142.0
1684402593,29.87,46.290,995.17,1268939.0
1684402595,29.87,46.290,995.15,1271347.0
1684402597,29.87,46.290,995.15,1259399.0
1684402600,29.87,46.290,995.13,1260583.0
1684402602,29.87,46.290,995.15,1271347.0
1684402604,29.87,46.290,995.13,1272555.0
1684402606,29.86,46.290,995.17,1259399.0
1684402608,29.86,46.290,995.19,1267739.0
1684402611,29.86,46.290,995.21,1277407.0
1684402613,29.85,46.290,995.05,1272555.0
1684402615,29.85,46.290,995.15,1271347.0
1684402617,29.85,46.290,995.15,1270142.0
1684402619,29.84,46.290,995.13,1274976.0
1684402621,29.84,46.394,995.05,1272555.0
1684402624,29.84,46.394,995.13,1270142.0
1684402626,29.84,46.394,995.15,1277407.0
1684402628,29.83,46.394,995.17,1268939.0
1684402630,29.83,46.394,995.17,1273764.0
1684402632,29.83,46.394,995.05,1264151.0
1684402635,29.83,46.394,995.13,1264151.0
1684402637,29.83,46.394,995.05,1271347.0
1684402639,29.82,46.394,995.17,1273764.0
1684402641,29.82,46.394,995.13,1260583.0
1684402643,29.82,46.394,995.17,1274976.0
1684402646,29.81,46.394,995.15,1272555.0
1684402648,29.81,46.394,995.15,1265345.0
1684402650,29.80,46.394,995.17,1267739.0
1684402652,29.80,46.394,995.15,1274976.0
1684402654,29.79,46.394,995.13,1274976.0
1684402657,29.79,46.394,995.05,1266541.0
1684402659,29.79,46.394,995.13,1272555.0
1684402661,29.80,46.495,995.15,1270142.0
1684402663,29.80,46.495,995.13,1278626.0
1684402665,29.80,46.495,995.15,1257036.0
1684402668,29.80,46.495,995.13,1268939.0
1684402670,29.81,46.495,995.15,1270142.0
1684402672,29.81,46.495,995.15,1268939.0
1684402674,29.81,46.495,995.13,1274976.0
1684402676,29.81,46.495,995.17,1279847.0
1684402678,29.81,46.495,995.13,1267739.0
1684402681,29.81,46.495,995.13,1272555.0
1684402683,29.81,46.495,995.15,1266541.0
1684402685,29.82,46.495,995.13,1266541.0
1684402687,29.83,46.495,995.15,1272555.0
1684402689,29.83,46.495,995.13,1276190.0
1684402692,29.83,46.495,995.13,1272555.0
1684402694,29.83,46.495,995.15,1262959.0
1684402696,29.84,46.495,995.17,1266541.0
1684402698,29.84,46.495,995.15,1274976.0
1684402700,29.84,46.495,995.13,1272555.0
1684402703,29.85,46.495,995.21,1266541.0
1684402705,29.85,46.495,995.13,1278626.0
1684402707,29.85,46.495,995.21,1267739.0
1684402709,29.86,46.394,995.19,1272555.0
1684402711,29.85,46.394,995.19,1277407.0
1684402714,29.86,46.394,995.21,1270142.0
1684402716,29.86,46.394,995.17,1272555.0
1684402718,29.86,46.394,995.17,1271347.0
1684402720,29.85,46.394,995.15,1279847.0
1684402722,29.85,46.394,995.17,1274976.0
1684402725,29.85,46.394,995.17,1274976.0
1684402727,29.86,46.394,995.17,1282297.0
1684402729,29.85,46.394,995.19,1270142.0
1684402731,29.85,46.394,995.17,1273764.0
1684402733,29.85,46.394,995.19,1264151.0
1684402735,29.85,46.394,995.15,1267739.0
1684402738,29.85,46.394,995.15,1274976.0
1684402740,29.85,46.394,995.05,1268939.0
1684402742,29.84,46.394,995.15,1276190.0
1684402744,29.84,46.394,995.13,1278626.0
1684402746,29.84,46.394,995.15,1276190.0
1684402749,29.84,46.394,995.15,1271347.0
1684402751,29.84,46.394,995.15,1276190.0
1684402753,29.84,46.394,995.17,1271347.0
1684402755,29.84,46.394,995.17,1273764.0
1684402757,29.83,46.394,995.13,1282297.0
1684402760,29.83,46.394,995.15,1281071.0
1684402762,29.83,46.394,995.05,1274976.0
1684402764,29.83,46.394,995.15,1274976.0
1684402766,29.83,46.394,995.13,1264151.0
1684402768,29.83,46.394,995.15,1262959.0
1684402771,29.83,46.394,995.15,1277407.0
1684402773,29.83,46.394,995.15,1276190.0
1684402775,29.83,46.394,995.15,1272555.0
1684402777,29.83,46.394,995.13,1279847.0
1684402779,29.83,46.394,995.13,1274976.0
1684402782,29.83,46.394,995.15,1278626.0
1684402784,29.82,46.394,995.15,1272555.0
1684402786,29.82,46.394,995.15,1272555.0
1684402788,29.81,46.394,995.17,1276190.0
1684402790,29.81,46.394,995.17,1278626.0
1684402792,29.81,46.394,995.19,1267739.0
1684402795,29.79,46.394,995.13,1274976.0
1684402797,29.78,46.394,995.17,1265345.0
1684402799,29.77,46.394,995.15,1279847.0
1684402801,29.76,46.394,995.17,1265345.0
1684402803,29.75,46.394,995.23,1276190.0
1684402806,29.75,46.394,995.19,1273764.0
1684402808,29.74,46.394,995.19,1266541.0
1684402810,29.73,46.394,995.21,1274976.0
1684402812,29.73,46.394,995.17,1267739.0
1684402814,29.72,46.394,995.23,1279847.0
1684402817,29.72,46.394,995.21,1276190.0
1684402819,29.71,46.394,995.23,1281071.0
1684402821,29.70,46.394,995.25,1267739.0
1684402823,29.70,46.394,995.23,1270142.0
1684402825,29.69,46.394,995.19,1271347.0
1684402828,29.69,46.394,995.17,1270142.0
1684402830,29.68,46.394,995.23,1284756.0
1684402832,29.68,46.394,995.19,1267739.0
1684402834,29.67,46.504,995.19,1283525.0
1684402836,29.67,46.504,995.17,1276190.0
1684402839,29.67,46.504,995.17,1272555.0
1684402841,29.67,46.504,995.19,1270142.0
1684402843,29.67,46.504,995.21,1270142.0
1684402845,29.67,46.504,995.21,1281071.0
1684402847,29.67,46.504,995.19,1272555.0
1684402849,29.67,46.504,995.21,1277407.0
1684402852,29.66,46.504,995.17,1281071.0
1684402854,29.67,46.504,995.19,1271347.0
1684402856,29.67,46.608,995.19,1277407.0
1684402858,29.67,46.608,995.19,1270142.0
1684402860,29.67,46.608,995.19,1284756.0
1684402863,29.67,46.608,995.19,1274976.0
1684402865,29.66,46.608,995.21,1292189.0
1684402867,29.66,46.608,995.21,1274976.0
1684402869,29.66,46.608,995.19,1273764.0
1684402871,29.66,46.608,995.19,1272555.0
1684402874,29.66,46.608,995.21,1274976.0
1684402876,29.65,46.608,995.25,1274976.0
1684402878,29.66,46.608,995.21,1287224.0
1684402880,29.65,46.608,995.17,1274976.0
1684402882,29.65,46.608,995.15,1282297.0
1684402885,29.65,46.608,995.19,1285988.0
1684402887,29.65,46.608,995.21,1274976.0
1684402889,29.65,46.608,995.19,1284756.0
1684402891,29.65,46.608,995.17,1276190.0
1684402893,29.65,46.608,995.19,1288462.0
1684402896,29.65,46.608,995.21,1272555.0
1684402898,29.64,46.608,995.21,1282297.0
1684402900,29.64,46.608,995.19,1281071.0
1684402902,29.64,46.608,995.21,1281071.0
1684402904,29.64,46.608,995.21,1281071.0
1684402906,29.64,46.608,995.23,1281071.0
1684402909,29.64,46.608,995.21,1283525.0
1684402911,29.64,46.608,995.21,1276190.0
1684402913,29.63,46.608,995.23,1281071.0
1684402915,29.63,46.608,995.19,1276190.0
1684402917,29.62,46.608,995.17,1285988.0
1684402920,29.62,46.608,995.23,1292189.0
1684402922,29.63,46.608,995.19,1279847.0
1684402924,29.62,46.608,995.21,1283525.0
1684402926,29.62,46.608,995.21,1276190.0
1684402928,29.61,46.608,995.21,1277407.0
1684402931,29.61,46.608,995.23,1274976.0
1684402933,29.60,46.608,995.23,1273764.0
1684402935,29.60,46.608,995.21,1277407.0
1684402937,29.60,46.710,995.21,1272555.0
1684402939,29.59,46.710,995.21,1276190.0
1684402942,29.59,46.710,995.19,1270142.0
1684402944,29.59,46.710,995.19,1279847.0
1684402946,29.58,46.710,995.19,1284756.0
1684402948,29.59,46.710,995.23,1281071.0
1684402950,29.59,46.710,995.19,1283525.0
1684402953,29.59,46.710,995.21,1272555.0
1684402955,29.59,46.710,995.23,1277407.0
1684402957,29.60,46.710,995.21,1278626.0
1684402959,29.59,46.710,995.23,1274976.0
1684402961,29.60,46.822,995.21,1283525.0
1684402963,29.60,46.822,995.23,1283525.0
1684402966,29.60,46.822,995.23,1270142.0
1684402968,29.60,46.822,995.21,1276190.0
1684402970,29.60,46.822,995.23,1267739.0
1684402972,29.61,46.822,995.19,1274976.0
1684402974,29.61,46.822,995.19,1283525.0
1684402977,29.61,46.822,995.21,1288462.0
1684402979,29.61,46.822,995.23,1272555.0
1684402981,29.61,46.822,995.21,1274976.0
1684402983,29.61,46.822,995.19,1283525.0
1684402985,29.61,46.822,995.21,1276190.0
1684402988,29.61,46.822,995.23,1278626.0
1684402990,29.61,46.822,995.23,1283525.0
1684402992,29.61,46.822,995.21,1276190.0
1684402994,29.61,46.822,995.19,1277407.0
1684402996,29.61,46.822,995.21,1283525.0
1684402999,29.60,46.822,995.21,1285988.0
1684403001,29.60,46.822,995.23,1277407.0
1684403003,29.60,46.822,995.23,1289702.0
1684403005,29.60,46.822,995.21,1279847.0
1684403007,29.60,46.822,995.21,1277407.0
1684403010,29.60,46.822,995.23,1287224.0
1684403012,29.60,46.822,995.21,1278626.0
1684403014,29.61,46.822,995.19,1278626.0
1684403016,29.61,46.822,995.19,1278626.0
1684403018,29.61,46.822,995.21,1287224.0
1684403020,29.60,46.822,995.19,1276190.0
1684403023,29.61,46.822,995.21,1277407.0
1684403025,29.61,46.822,995.19,1276190.0
1684403027,29.61,46.822,995.21,1285988.0
1684403029,29.61,46.822,995.21,1279847.0
1684403031,29.61,46.822,995.21,1283525.0
1684403034,29.61,46.822,995.17,1276190.0
1684403036,29.61,46.822,995.21,1276190.0
1684403038,29.61,46.822,995.19,1283525.0
1684403040,29.60,46.822,995.21,1287224.0
1684403042,29.60,46.822,995.23,1278626.0
1684403045,29.60,46.822,995.23,1271347.0
1684403047,29.60,46.822,995.23,1287224.0
1684403049,29.59,46.822,995.19,1283525.0
1684403051,29.60,46.822,995.21,1287224.0
1684403053,29.60,46.822,995.17,1283525.0
1684403056,29.60,46.822,995.25,1277407.0
1684403058,29.60,46.822,995.21,1277407.0
1684403060,29.60,46.822,995.27,1268939.0
1684403062,29.60,46.822,995.23,1284756.0
1684403064,29.60,46.822,995.25,1290944.0
1684403067,29.60,46.822,995.25,1274976.0
1684403069,29.60,46.822,995.19,1267739.0
1684403071,29.59,46.822,995.21,1285988.0
1684403073,29.59,46.822,995.21,1279847.0
1684403075,29.59,46.822,995.25,1283525.0
1684403077,29.59,46.822,995.27,1279847.0
1684403080,29.59,46.822,995.25,1282297.0
1684403082,29.60,46.822,995.21,1278626.0
1684403084,29.59,46.822,995.21,1290944.0
1684403086,29.59,46.822,995.21,1287224.0
1684403088,29.59,46.822,995.21,1285988.0
1684403091,29.59,46.822,995.23,1274976.0
1684403093,29.59,46.822,995.21,1279847.0
1684403095,29.59,46.822,995.21,1276190.0
1684403097,29.59,46.822,995.19,1277407.0
1684403099,29.58,46.822,995.19,1281071.0
1684403102,29.58,46.822,995.25,1285988.0
1684403104,29.58,46.822,995.21,1277407.0
1684403106,29.58,46.822,995.25,1273764.0
1684403108,29.57,46.822,995.27,1277407.0
1684403110,29.57,46.926,995.23,1270142.0
1684403113,29.57,46.926,995.23,1277407.0
1684403115,29.56,46.926,995.23,1278626.0
1684403117,29.56,46.926,995.25,1283525.0
1684403119,29.56,46.926,995.23,1292189.0
1684403121,29.56,46.926,995.25,1284756.0
1684403124,29.55,46.926,995.19,1281071.0
1684403126,29.55,46.926,995.19,1293436.0
1684403128,29.55,46.926,995.21,1278626.0
1684403130,29.54,46.926,995.19,1277407.0
1684403132,29.54,46.926,995.21,1285988.0
1684403134,29.54,46.926,995.23,1282297.0
1684403137,29.54,46.926,995.17,1282297.0
1684403139,29.53,46.926,995.23,1279847.0
1684403141,29.53,46.926,995.21,1278626.0
1684403143,29.52,46.926,995.21,1278626.0
1684403145,29.52,46.926,995.19,1272555.0
1684403148,29.51,46.926,995.21,1276190.0
1684403150,29.51,46.926,995.21,1282297.0
1684403152,29.51,47.026,995.21,1283525.0
1684403154,29.51,47.026,995.23,1272555.0
1684403156,29.50,47.026,995.21,1283525.0
1684403159,29.50,47.026,995.23,1282297.0
1684403161,29.50,47.026,995.21,1278626.0
1684403163,29.50,47.026,995.25,1281071.0
1684403165,29.50,47.026,995.23,1279847.0
1684403167,29.51,47.026,995.21,1270142.0
1684403170,29.50,47.026,995.21,1278626.0
1684403172,29.50,47.026,995.21,1279847.0
1684403174,29.50,47.026,995.19,1290944.0
1684403176,29.50,47.026,995.21,1277407.0
1684403178,29.49,47.026,995.21,1279847.0
1684403181,29.49,47.026,995.21,1278626.0
1684403183,29.48,47.026,995.21,1276190.0
1684403185,29.48,47.026,995.21,1281071.0
1684403187,29.48,47.026,995.21,1271347.0
1684403189,29.48,47.026,995.23,1277407.0
1684403191,29.47,47.026,995.19,1281071.0
1684403194,29.47,47.026,995.21,1282297.0
1684403196,29.46,47.139,995.19,1281071.0
1684403198,29.46,47.139,995.21,1277407.0
1684403200,29.46,47.139,995.21,1279847.0
1684403202,29.45,47.139,995.21,1277407.0
1684403205,29.44,47.139,995.21,1273764.0
1684403207,29.44,47.139,995.21,1281071.0
1684403209,29.44,47.139,995.21,1276190.0
1684403211,29.45,47.139,995.21,1279847.0
1684403213,29.44,47.139,995.21,1276190.0
1684403216,29.45,47.139,995.19,1281071.0
1684403218,29.45,47.139,995.21,1278626.0
1684403220,29.45,47.139,995.19,1272555.0
1684403222,29.45,47.139,995.19,1276190.0
1684403224,29.45,47.139,995.19,1279847.0
1684403227,29.46,47.139,995.23,1279847.0
1684403229,29.45,47.139,995.19,1284756.0
1684403231,29.45,47.139,995.17,1287224.0
1684403233,29.45,47.139,995.21,1284756.0
1684403235,29.45,47.139,995.23,1282297.0
1684403237,29.45,47.139,995.19,1272555.0
1684403240,29.45,47.139,995.23,1271347.0
1684403242,29.44,47.139,995.19,1273764.0
1684403244,29.44,47.139,995.21,1278626.0
1684403246,29.44,47.139,995.21,1271347.0
1684403248,29.44,47.139,995.25,1273764.0
1684403251,29.43,47.139,995.25,1278626.0
1684403253,29.43,47.139,995.25,1294686.0
1684403255,29.43,47.242,995.21,1285988.0
1684403257,29.43,47.242,995.23,1285988.0
1684403259,29.43,47.242,995.25,1282297.0
1684403262,29.43,47.242,995.23,1282297.0
1684403264,29.42,47.242,995.23,1268939.0
1684403266,29.42,47.242,995.23,1282297.0
1684403268,29.41,47.242,995.23,1287224.0
1684403270,29.40,47.242,995.21,1277407.0
1684403273,29.40,47.242,995.23,1284756.0
1684403275,29.40,47.242,995.23,1281071.0
1684403277,29.40,47.242,995.25,1282297.0
1684403279,29.40,47.242,995.23,1276190.0
1684403281,29.39,47.242,995.19,1284756.0
1684403284,29.39,47.242,995.19,1279847.0
1684403286,29.39,47.242,995.21,1278626.0
1684403288,29.39,47.242,995.19,1283525.0
1684403290,29.39,47.242,995.19,1284756.0
1684403292,29.39,47.242,995.17,1281071.0
1684403294,29.39,47.242,995.15,1281071.0
1684403297,29.39,47.242,995.17,1279847.0
1684403299,29.39,47.242,995.15,1288462.0
1684403301,29.39,47.242,995.19,1282297.0
1684403303,29.38,47.242,995.19,1279847.0
1684403305,29.38,47.242,995.21,1277407.0
1684403308,29.38,47.242,995.23,1281071.0
1684403310,29.38,47.242,995.19,1282297.0
1684403312,29.37,47.346,995.19,1282297.0
1684403314,29.38,47.346,995.23,1278626.0
1684403316,29.38,47.346,995.23,1283525.0
1684403319,29.38,47.346,995.19,1278626.0
1684403321,29.38,47.346,995.23,1288462.0
1684403323,29.38,47.346,995.19,1284756.0
1684403325,29.38,47.346,995.21,1282297.0
1684403327,29.38,47.346,995.25,1278626.0
1684403330,29.37,47.346,995.19,1278626.0
1684403332,29.37,47.346,995.19,1289702.0
